entity_id,created_at,updated_at,etype,content
1122,2025-12-04 17:37:38.728482,2025-12-04 17:37:38.728482,FQDN,"{""name"": ""reading.globomantics.com""}"
1123,2025-12-04 17:37:38.735965,2025-12-04 17:37:38.735966,FQDN,"{""name"": ""2daysale.globomantics.com""}"
1124,2025-12-04 17:37:38.742922,2025-12-04 17:37:38.742922,FQDN,"{""name"": ""fresh.globomantics.com""}"
571,2025-12-04 17:36:28.968259,2025-12-04 17:37:38.758122,FQDN,"{""name"": ""item.globomantics.com""}"
1125,2025-12-04 17:37:38.766715,2025-12-04 17:37:38.766715,FQDN,"{""name"": ""pets.globomantics.com""}"
1126,2025-12-04 17:37:38.774444,2025-12-04 17:37:38.774444,FQDN,"{""name"": ""shop.globomantics.com""}"
1127,2025-12-04 17:37:38.781584,2025-12-04 17:37:38.781584,FQDN,"{""name"": ""bookmarked.globomantics.com""}"
1128,2025-12-04 17:37:38.788332,2025-12-04 17:37:38.788332,FQDN,"{""name"": ""2day.globomantics.com""}"
1129,2025-12-04 17:37:38.806924,2025-12-04 17:37:38.806924,FQDN,"{""name"": ""confluence.globomantics.com""}"
1130,2025-12-04 17:37:38.814734,2025-12-04 17:37:38.814734,FQDN,"{""name"": ""home.catalogs.globomantics.com""}"
1131,2025-12-04 17:37:38.822298,2025-12-04 17:37:38.822298,FQDN,"{""name"": ""bullseye.globomantics.com""}"
1132,2025-12-04 17:37:38.830005,2025-12-04 17:37:38.830005,FQDN,"{""name"": ""marketingresources.globomantics.com""}"
1133,2025-12-04 17:37:38.847156,2025-12-04 17:37:38.847156,FQDN,"{""name"": ""custom.globomantics.com""}"
1134,2025-12-04 17:37:38.854336,2025-12-04 17:37:38.854336,FQDN,"{""name"": ""miq.globomantics.com""}"
1135,2025-12-04 17:37:38.86035,2025-12-04 17:37:38.86035,FQDN,"{""name"": ""m.college.globomantics.com""}"
1136,2025-12-04 17:37:38.867569,2025-12-04 17:37:38.867569,FQDN,"{""name"": ""smithandhawken.catalogs.globomantics.com""}"
1137,2025-12-04 17:37:38.875703,2025-12-04 17:37:38.875703,FQDN,"{""name"": ""mytargetweekly.globomantics.com""}"
1138,2025-12-04 17:37:38.883687,2025-12-04 17:37:38.883687,FQDN,"{""name"": ""beta.globomantics.com""}"
1139,2025-12-04 17:37:38.89108,2025-12-04 17:37:38.89108,FQDN,"{""name"": ""grs.globomantics.com""}"
334,2025-12-04 17:36:22.992942,2025-12-04 17:37:38.898667,FQDN,"{""name"": ""rcam.globomantics.com""}"
1140,2025-12-04 17:37:38.906284,2025-12-04 17:37:38.906284,FQDN,"{""name"": ""mobilerx.globomantics.com""}"
1141,2025-12-04 17:37:38.913857,2025-12-04 17:37:38.913857,FQDN,"{""name"": ""community.globomantics.com""}"
1142,2025-12-04 17:37:38.921265,2025-12-04 17:37:38.921265,FQDN,"{""name"": ""babycatalog.globomantics.com""}"
1143,2025-12-04 17:37:38.92861,2025-12-04 17:37:38.92861,FQDN,"{""name"": ""samples.globomantics.com""}"
1144,2025-12-04 17:37:38.948144,2025-12-04 17:37:38.948144,FQDN,"{""name"": ""sellpathext.globomantics.com""}"
1145,2025-12-04 17:37:38.955836,2025-12-04 17:37:38.955836,FQDN,"{""name"": ""hereforgood.globomantics.com""}"
1146,2025-12-04 17:37:38.966929,2025-12-04 17:37:38.966929,FQDN,"{""name"": ""ns3.globomantics.com""}"
1147,2025-12-04 17:37:38.975557,2025-12-04 17:37:38.975557,FQDN,"{""name"": ""exemplumext.globomantics.com""}"
1148,2025-12-04 17:37:38.992777,2025-12-04 17:37:38.992778,FQDN,"{""name"": ""holidaymusic.globomantics.com""}"
1149,2025-12-04 17:37:39.01159,2025-12-04 17:37:39.01159,FQDN,"{""name"": ""spiderman3.globomantics.com""}"
1150,2025-12-04 17:37:39.020073,2025-12-04 17:37:39.020073,FQDN,"{""name"": ""recipes.globomantics.com""}"
1151,2025-12-04 17:37:39.028716,2025-12-04 17:37:39.028716,FQDN,"{""name"": ""targetrewards.globomantics.com""}"
1152,2025-12-04 17:37:39.037908,2025-12-04 17:37:39.037908,FQDN,"{""name"": ""estatement.globomantics.com""}"
1153,2025-12-04 17:37:39.046138,2025-12-04 17:37:39.046138,FQDN,"{""name"": ""targetbabycatalog.globomantics.com""}"
1154,2025-12-04 17:37:39.054762,2025-12-04 17:37:39.054762,FQDN,"{""name"": ""home.globomantics.com""}"
1155,2025-12-04 17:37:39.063037,2025-12-04 17:37:39.063037,FQDN,"{""name"": ""sites.globomantics.com""}"
1156,2025-12-04 17:37:39.079116,2025-12-04 17:37:39.079116,FQDN,"{""name"": ""pdpw.globomantics.com""}"
1157,2025-12-04 17:37:39.098795,2025-12-04 17:37:39.098795,FQDN,"{""name"": ""patio.catalogs.globomantics.com""}"
1158,2025-12-04 17:37:39.106627,2025-12-04 17:37:39.106627,FQDN,"{""name"": ""print.coupons.globomantics.com""}"
1159,2025-12-04 17:37:39.113636,2025-12-04 17:37:39.113636,FQDN,"{""name"": ""roommates.globomantics.com""}"
1160,2025-12-04 17:37:39.120553,2025-12-04 17:37:39.120554,FQDN,"{""name"": ""communitydev.globomantics.com""}"
1161,2025-12-04 17:37:39.127688,2025-12-04 17:37:39.127688,FQDN,"{""name"": ""m.weeklyad.globomantics.com""}"
1162,2025-12-04 17:37:39.13655,2025-12-04 17:37:39.13655,FQDN,"{""name"": ""podfodder.globomantics.com""}"
1163,2025-12-04 17:37:39.144143,2025-12-04 17:37:39.144143,FQDN,"{""name"": ""star.globomantics.com""}"
1164,2025-12-04 17:37:39.152054,2025-12-04 17:37:39.152054,FQDN,"{""name"": ""prefs.globomantics.com""}"
1165,2025-12-04 17:37:39.165745,2025-12-04 17:37:39.165745,FQDN,"{""name"": ""targetfieldtripgrants.globomantics.com""}"
1166,2025-12-04 17:37:39.172548,2025-12-04 17:37:39.172548,FQDN,"{""name"": ""rcamc.globomantics.com""}"
1167,2025-12-04 17:37:39.198219,2025-12-04 17:37:39.198219,FQDN,"{""name"": ""cinemared.globomantics.com""}"
1168,2025-12-04 17:37:39.206051,2025-12-04 17:37:39.206051,FQDN,"{""name"": ""sendasmoochie.globomantics.com""}"
1169,2025-12-04 17:37:39.214033,2025-12-04 17:37:39.214033,FQDN,"{""name"": ""designforall.globomantics.com""}"
1170,2025-12-04 17:37:39.221976,2025-12-04 17:37:39.221976,FQDN,"{""name"": ""fallingforyou.globomantics.com""}"
1171,2025-12-04 17:37:39.2302,2025-12-04 17:37:39.2302,FQDN,"{""name"": ""originscs-www.globomantics.com""}"
1172,2025-12-04 17:37:39.236619,2025-12-04 17:37:39.236619,FQDN,"{""name"": ""catalogs.globomantics.com""}"
689,2025-12-04 17:36:30.247195,2025-12-04 17:37:39.252978,FQDN,"{""name"": ""redcard.globomantics.com""}"
1175,2025-12-04 17:37:40.256259,2025-12-04 17:37:40.25626,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.195.200""}"
1176,2025-12-04 17:37:40.268981,2025-12-04 17:37:40.268981,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.202.30""}"
1177,2025-12-04 17:37:40.522236,2025-12-04 17:37:40.522236,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.68.150""}"
1178,2025-12-04 17:37:40.53383,2025-12-04 17:37:40.53383,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.84.150""}"
1184,2025-12-04 17:37:43.922988,2025-12-04 17:37:43.922988,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.195.149""}"
1185,2025-12-04 17:37:43.933821,2025-12-04 17:37:43.933821,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.203.149""}"
1188,2025-12-04 17:37:44.499773,2025-12-04 17:37:44.499773,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.84.28""}"
1189,2025-12-04 17:37:44.514587,2025-12-04 17:37:44.514587,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.68.28""}"
1182,2025-12-04 17:37:42.567633,2025-12-04 19:37:50.428817,IPAddress,"{""type"": ""IPv4"", ""address"": ""34.95.96.64""}"
1190,2025-12-04 17:37:44.950279,2025-12-04 19:37:50.476751,IPAddress,"{""type"": ""IPv4"", ""address"": ""34.95.79.243""}"
1174,2025-12-04 17:37:40.131007,2025-12-04 19:37:51.182502,IPAddress,"{""type"": ""IPv4"", ""address"": ""34.160.99.69""}"
1180,2025-12-04 17:37:41.211364,2025-12-04 19:37:51.830653,IPAddress,"{""type"": ""IPv4"", ""address"": ""34.117.251.137""}"
1181,2025-12-04 17:37:41.395252,2025-12-04 19:37:52.631573,IPAddress,"{""type"": ""IPv4"", ""address"": ""34.149.108.136""}"
1183,2025-12-04 17:37:43.693535,2025-12-04 19:38:07.659933,IPAddress,"{""type"": ""IPv4"", ""address"": ""34.111.141.206""}"
1179,2025-12-04 17:37:40.616924,2025-12-04 19:38:08.799773,IPAddress,"{""type"": ""IPv4"", ""address"": ""35.186.206.179""}"
1186,2025-12-04 17:37:44.081796,2025-12-04 19:38:12.200555,IPAddress,"{""type"": ""IPv4"", ""address"": ""35.244.135.98""}"
1173,2025-12-04 17:37:39.453607,2025-12-04 19:38:12.850502,IPAddress,"{""type"": ""IPv4"", ""address"": ""35.241.47.212""}"
1116,2025-12-04 17:37:38.643371,2025-12-04 17:37:38.643371,FQDN,"{""name"": ""givewith.globomantics.com""}"
199,2025-12-04 17:36:22.38808,2025-12-04 17:37:44.115184,FQDN,"{""name"": ""mta24.em.globomantics.com""}"
2183,2025-12-04 18:28:57.450891,2025-12-04 18:28:57.450891,ContactRecord,"{""discovered_at"": ""https://rdap.apnic.net/entity/IRT-TATACOMM-IN""}"
2184,2025-12-04 18:28:57.455122,2025-12-04 18:28:57.455122,URL,"{""url"": ""https://rdap.apnic.net/entity/IRT-TATACOMM-IN"", ""host"": ""rdap.apnic.net"", ""path"": ""/entity/IRT-TATACOMM-IN"", ""port"": 443, ""scheme"": ""https""}"
343,2025-12-04 17:36:23.032856,2025-12-04 17:43:00.030033,FQDN,"{""name"": ""f5-ttc-swift-proxy.iam.perf.ewips.globomantics.com""}"
1274,2025-12-04 17:43:00.335017,2025-12-04 17:43:00.335017,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.195.207""}"
1275,2025-12-04 17:43:00.351991,2025-12-04 17:43:00.351991,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.202.207""}"
1276,2025-12-04 17:43:28.302536,2025-12-04 17:43:28.302536,FQDN,"{""name"": ""ewips.globomantics.com""}"
1277,2025-12-04 17:43:28.308897,2025-12-04 17:43:28.308897,FQDN,"{""name"": ""ns53-1.ewips.globomantics.com""}"
1278,2025-12-04 17:43:28.322087,2025-12-04 17:43:28.322087,FQDN,"{""name"": ""ns53-2.ewips.globomantics.com""}"
1309,2025-12-04 17:47:09.136813,2025-12-04 19:37:24.843062,IPAddress,"{""type"": ""IPv4"", ""address"": ""13.111.21.219""}"
1289,2025-12-04 17:45:45.986537,2025-12-04 17:45:45.986537,FQDN,"{""name"": ""cn272.awmdm.com""}"
1290,2025-12-04 17:45:46.097131,2025-12-04 17:45:46.097131,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.68.207""}"
1291,2025-12-04 17:45:50.210339,2025-12-04 17:45:50.210339,IPAddress,"{""type"": ""IPv4"", ""address"": ""172.17.200.37""}"
1292,2025-12-04 17:45:50.222772,2025-12-04 17:45:50.222772,IPAddress,"{""type"": ""IPv4"", ""address"": ""172.17.156.37""}"
1293,2025-12-04 17:45:58.576025,2025-12-04 17:45:58.576025,IPAddress,"{""type"": ""IPv4"", ""address"": ""172.17.156.131""}"
1294,2025-12-04 17:45:58.588782,2025-12-04 17:45:58.588782,IPAddress,"{""type"": ""IPv4"", ""address"": ""172.17.200.131""}"
1115,2025-12-04 17:37:38.631237,2025-12-04 19:37:24.872541,IPAddress,"{""type"": ""IPv4"", ""address"": ""13.111.21.196""}"
1303,2025-12-04 17:46:46.19115,2025-12-04 17:46:46.19115,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.80.181""}"
1304,2025-12-04 17:46:46.206188,2025-12-04 17:46:46.206189,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.64.180""}"
1306,2025-12-04 17:47:04.773472,2025-12-04 17:47:04.773472,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.203.81""}"
1307,2025-12-04 17:47:04.787205,2025-12-04 17:47:04.787205,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.195.81""}"
1314,2025-12-04 17:47:38.158809,2025-12-04 17:47:38.158809,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.64.10""}"
951,2025-12-04 17:37:05.127879,2025-12-04 17:49:44.028463,FQDN,"{""name"": ""ns1.exactglobomantics.com""}"
1255,2025-12-04 17:41:32.372989,2025-12-04 17:49:44.268643,FQDN,"{""name"": ""reply.s10.exactglobomantics.com""}"
1313,2025-12-04 17:47:36.39422,2025-12-04 19:37:24.890654,IPAddress,"{""type"": ""IPv4"", ""address"": ""13.111.21.199""}"
1295,2025-12-04 17:46:02.136956,2025-12-04 19:37:24.927202,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.84.84""}"
570,2025-12-04 17:36:28.948047,2025-12-04 17:50:19.866995,FQDN,"{""name"": ""tcidam2.ewips.globomantics.com""}"
698,2025-12-04 17:36:30.348237,2025-12-04 17:50:19.879751,FQDN,"{""name"": ""stgsp.ewips.globomantics.com""}"
1332,2025-12-04 17:50:19.831674,2025-12-04 19:37:27.198015,IPAddress,"{""type"": ""IPv4"", ""address"": ""99.83.161.216""}"
1350,2025-12-04 17:53:22.142649,2025-12-04 17:53:22.142649,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.203.198""}"
1351,2025-12-04 17:53:22.159646,2025-12-04 17:53:22.159646,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.195.198""}"
1359,2025-12-04 17:54:50.27707,2025-12-04 17:54:50.27707,FQDN,"{""name"": ""us-central1.tgt-pe-prod.gcp.cloud.globomantics.com""}"
1333,2025-12-04 17:50:19.843997,2025-12-04 19:37:27.214662,IPAddress,"{""type"": ""IPv4"", ""address"": ""52.223.19.49""}"
1353,2025-12-04 17:53:26.447805,2025-12-04 19:37:46.229094,IPAddress,"{""type"": ""IPv4"", ""address"": ""128.17.210.59""}"
1370,2025-12-04 17:56:32.175281,2025-12-04 17:56:32.175281,FQDN,"{""name"": ""246.195.225.161.in-addr.arpa""}"
1371,2025-12-04 17:56:32.206647,2025-12-04 17:56:32.206647,FQDN,"{""name"": ""77.90.111.13.in-addr.arpa""}"
1374,2025-12-04 17:56:32.258493,2025-12-04 17:56:32.258494,FQDN,"{""name"": ""21.89.225.161.in-addr.arpa""}"
1023,2025-12-04 17:37:18.098211,2025-12-04 17:56:35.468482,IPNetRecord,"{""cidr"": ""199.235.0.0/16"", ""name"": ""TARGETNET"", ""type"": ""IPv4"", ""handle"": ""NET-161-225-0-0-1"", ""method"": ""DIRECT ALLOCATION"", ""status"": [""active""], ""end_address"": ""199.235.255.255"", ""created_date"": ""1993-03-04T05:00:00Z"", ""updated_date"": ""2021-12-15T01:28:52Z"", ""whois_server"": ""whois.arin.net"", ""parent_handle"": ""NET-161-0-0-0-0"", ""start_address"": ""199.235.0.0""}"
1379,2025-12-04 17:56:37.836891,2025-12-04 17:56:37.836891,Netblock,"{""cidr"": ""207.211.32.0/19"", ""type"": ""IPv4""}"
1380,2025-12-04 17:56:37.859029,2025-12-04 17:56:37.85903,AutonomousSystem,"{""number"": 14135}"
1308,2025-12-04 17:47:08.335242,2025-12-04 19:37:50.625353,IPAddress,"{""type"": ""IPv4"", ""address"": ""34.95.94.211""}"
1205,2025-12-04 17:37:50.020041,2025-12-04 19:37:51.926961,IPAddress,"{""type"": ""IPv4"", ""address"": ""34.149.49.115""}"
1193,2025-12-04 17:37:45.68501,2025-12-04 19:37:52.375134,IPAddress,"{""type"": ""IPv4"", ""address"": ""35.201.97.57""}"
1254,2025-12-04 17:41:32.208495,2025-12-04 19:37:53.028691,IPAddress,"{""type"": ""IPv4"", ""address"": ""130.211.41.95""}"
1273,2025-12-04 17:43:00.03275,2025-12-04 19:37:53.229495,IPAddress,"{""type"": ""IPv4"", ""address"": ""130.211.6.17""}"
1280,2025-12-04 17:44:55.977732,2025-12-04 19:37:53.428367,IPAddress,"{""type"": ""IPv4"", ""address"": ""34.149.245.111""}"
1386,2025-12-04 17:56:37.947392,2025-12-04 17:56:37.947392,FQDN,"{""name"": ""63.68.225.161.in-addr.arpa""}"
1387,2025-12-04 17:56:37.956291,2025-12-04 17:56:37.956291,FQDN,"{""name"": ""251.228.111.13.in-addr.arpa""}"
1388,2025-12-04 17:56:37.973971,2025-12-04 17:56:37.973971,FQDN,"{""name"": ""7.61.211.207.in-addr.arpa""}"
1389,2025-12-04 17:56:37.976068,2025-12-04 17:56:37.976068,FQDN,"{""name"": ""208.21.111.13.in-addr.arpa""}"
1390,2025-12-04 17:56:37.982713,2025-12-04 17:56:37.982713,FQDN,"{""name"": ""13.23.111.13.in-addr.arpa""}"
1391,2025-12-04 17:56:37.989481,2025-12-04 17:56:37.989481,FQDN,"{""name"": ""34.32.211.207.in-addr.arpa""}"
1392,2025-12-04 17:56:37.993456,2025-12-04 17:56:37.993456,FQDN,"{""name"": ""215.21.111.13.in-addr.arpa""}"
1393,2025-12-04 17:56:38.440141,2025-12-04 17:56:38.440141,IPNetRecord,"{""cidr"": ""207.211.32.0/19"", ""name"": ""NAVI-207-211"", ""type"": ""IPv4"", ""handle"": ""NET-207-211-30-0-2"", ""method"": ""DIRECT ALLOCATION"", ""status"": [""active""], ""end_address"": ""207.211.127.255"", ""created_date"": ""1996-10-03T04:00:00Z"", ""updated_date"": ""2023-12-28T15:40:41Z"", ""whois_server"": ""whois.arin.net"", ""parent_handle"": ""NET-207-0-0-0-0"", ""start_address"": ""207.211.30.0""}"
1315,2025-12-04 17:47:42.050395,2025-12-04 19:37:57.470998,IPAddress,"{""type"": ""IPv4"", ""address"": ""34.36.23.214""}"
1358,2025-12-04 17:54:34.997454,2025-12-04 19:38:05.828067,IPAddress,"{""type"": ""IPv4"", ""address"": ""13.111.21.218""}"
1279,2025-12-04 17:44:21.939544,2025-12-04 19:38:10.752007,IPAddress,"{""type"": ""IPv4"", ""address"": ""35.241.12.234""}"
1381,2025-12-04 17:56:37.879852,2025-12-04 19:07:38.022104,Netblock,"{""cidr"": ""172.16.0.0/12"", ""type"": ""IPv4""}"
1340,2025-12-04 17:50:22.829636,2025-12-04 19:38:11.739345,IPAddress,"{""type"": ""IPv4"", ""address"": ""13.111.200.233""}"
1204,2025-12-04 17:37:49.231479,2025-12-04 19:38:14.822677,IPAddress,"{""type"": ""IPv4"", ""address"": ""35.244.205.181""}"
1352,2025-12-04 17:53:23.201801,2025-12-04 19:38:51.206551,IPAddress,"{""type"": ""IPv4"", ""address"": ""149.72.212.74""}"
1305,2025-12-04 17:46:49.890018,2025-12-04 19:39:03.883594,IPAddress,"{""type"": ""IPv4"", ""address"": ""13.111.21.201""}"
3759,2025-12-04 19:39:05.483057,2025-12-04 19:39:05.483057,URL,"{""url"": ""https://rdap.arin.net/registry/ip/184.72.0.0"", ""host"": ""rdap.arin.net"", ""path"": ""/registry/ip/184.72.0.0"", ""port"": 443, ""scheme"": ""https""}"
1191,2025-12-04 17:37:45.050703,2025-12-04 17:37:45.050703,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.68.84""}"
1192,2025-12-04 17:37:45.123371,2025-12-04 17:37:45.123371,FQDN,"{""name"": ""ej27.mta.exactglobomantics.com""}"
1366,2025-12-04 17:56:10.023074,2025-12-04 19:34:19.704406,FQDN,"{""name"": ""ns-cloud-b2.googledomains.com""}"
1199,2025-12-04 17:37:48.273401,2025-12-04 17:37:48.273401,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.84.191""}"
1200,2025-12-04 17:37:48.286063,2025-12-04 17:37:48.286063,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.68.191""}"
1201,2025-12-04 17:37:48.41977,2025-12-04 17:37:48.41977,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.68.76""}"
1367,2025-12-04 17:56:10.035248,2025-12-04 19:34:20.000051,FQDN,"{""name"": ""ns-cloud-b4.googledomains.com""}"
1257,2025-12-04 17:42:24.183003,2025-12-04 17:42:24.183003,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.84.120""}"
1258,2025-12-04 17:42:24.196172,2025-12-04 17:42:24.196172,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.68.120""}"
1259,2025-12-04 17:42:24.31654,2025-12-04 17:42:24.31654,FQDN,"{""name"": ""a121.gd.akamai.net""}"
1260,2025-12-04 17:42:24.417414,2025-12-04 17:42:24.417414,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.195.65""}"
1261,2025-12-04 17:42:24.432236,2025-12-04 17:42:24.432236,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.203.65""}"
1262,2025-12-04 17:42:28.196338,2025-12-04 17:42:28.196338,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.80.180""}"
1263,2025-12-04 17:42:39.014067,2025-12-04 17:42:39.014067,Identifier,"{""id"": ""exacttarget, llc"", ""id_type"": ""org_name"", ""unique_id"": ""org_name:exacttarget, llc""}"
1265,2025-12-04 17:42:39.293403,2025-12-04 17:42:39.293403,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.142.58""}"
1266,2025-12-04 17:42:39.307118,2025-12-04 17:42:39.307118,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.143.58""}"
1268,2025-12-04 17:42:39.754947,2025-12-04 17:42:39.754947,Organization,"{""name"": ""ExactTarget, LLC"", ""unique_id"": ""ed23bf33-b9e7-4915-a7fd-ec39532eec82""}"
1269,2025-12-04 17:42:43.225736,2025-12-04 17:42:43.225736,Organization,"{""name"": ""Yahoo! Inc."", ""unique_id"": ""3c5e97c1-df77-43f5-b856-c2e7e908be5a""}"
1267,2025-12-04 17:42:39.347387,2025-12-04 19:37:24.866405,IPAddress,"{""type"": ""IPv4"", ""address"": ""13.111.21.198""}"
1270,2025-12-04 17:42:45.633865,2025-12-04 17:42:45.633865,Organization,"{""name"": ""Google LLC"", ""unique_id"": ""eb9b8a71-0bba-49f7-909c-48582e9112a4""}"
1271,2025-12-04 17:42:48.704654,2025-12-04 17:42:48.704655,Organization,"{""name"": ""Google LLC"", ""unique_id"": ""e589c25c-de38-4c4d-8a8f-67525b22ff05""}"
1272,2025-12-04 17:42:51.801746,2025-12-04 17:42:51.801746,Organization,"{""name"": ""Google LLC"", ""unique_id"": ""ca1f7927-3689-45e5-bfef-2f67e5dd49b7""}"
1281,2025-12-04 17:45:12.174501,2025-12-04 17:45:12.174501,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.64.15""}"
1282,2025-12-04 17:45:20.223906,2025-12-04 17:45:20.223907,IPAddress,"{""type"": ""IPv4"", ""address"": ""172.17.40.28""}"
1283,2025-12-04 17:45:20.23663,2025-12-04 17:45:20.23663,IPAddress,"{""type"": ""IPv4"", ""address"": ""172.16.40.25""}"
1284,2025-12-04 17:45:26.187948,2025-12-04 17:45:26.187949,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.143.40""}"
1285,2025-12-04 17:45:26.201723,2025-12-04 17:45:26.201723,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.72.41""}"
1286,2025-12-04 17:45:26.212179,2025-12-04 17:45:26.212179,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.88.41""}"
1287,2025-12-04 17:45:26.221962,2025-12-04 17:45:26.221962,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.142.40""}"
1256,2025-12-04 17:42:13.147055,2025-12-04 19:37:24.867681,IPAddress,"{""type"": ""IPv4"", ""address"": ""136.147.131.6""}"
1296,2025-12-04 17:46:18.264766,2025-12-04 17:46:18.264766,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.84.55""}"
1297,2025-12-04 17:46:18.279224,2025-12-04 17:46:18.279224,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.68.55""}"
1298,2025-12-04 17:46:18.376762,2025-12-04 17:46:18.376763,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.68.161""}"
1299,2025-12-04 17:46:22.096631,2025-12-04 17:46:22.096631,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.195.195""}"
1300,2025-12-04 17:46:22.114941,2025-12-04 17:46:22.114941,IPAddress,"{""type"": ""IPv4"", ""address"": ""199.235.203.195""}"
